"ScenarioId","LrsegId","AgencyId","LoadSourceId","SectorId","Amount","UnitId","NLoadEos","PLoadEos","SLoadEos","NLoadEor","PLoadEor","SLoadEor","NLoadEot","PLoadEot","SLoadEot"
1343,1976,9,61,4,,,0,0,0,0,0,0,0,0,0
1343,1975,10,61,4,,,0,0,0,0,0,0,0,0,0
1343,1974,10,61,4,,,0,0,0,0,0,0,0,0,0
1343,1971,9,61,4,,,0,0,0,0,0,0,0,0,0
1343,1976,6,61,4,,,0,0,0,0,0,0,0,0,0
1343,1974,9,61,4,,,111.13341113631243,57.5522817340958,0,94.06484522254623,44.1543674299663,0,95.58793937557948,37.58719186875256,0
1343,1973,9,61,4,,,0,0,0,0,0,0,0,0,0
1343,1972,9,61,4,,,0,0,0,0,0,0,0,0,0
1343,1971,10,61,4,,,0,0,0,0,0,0,0,0,0
1343,1975,9,61,4,,,0,0,0,0,0,0,0,0,0
1343,1977,9,61,4,,,0,0,0,0,0,0,0,0,0
1343,1970,9,61,4,,,0,0,0,0,0,0,0,0,0
1343,1977,6,61,4,,,0,0,0,0,0,0,0,0,0
1343,1976,9,5,1,76.06427764892578,1,376.4293870021073,2.9970442932821673,2378.4079430196225,317.379826148773,2.180889452346772,1043.569649351471,335.0198032181244,1.8565209980624422,1140.73016305636
1343,1971,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1343,1972,9,5,1,280.84033203125,1,1647.9106899682167,11.09309186747173,7507.713466039673,1464.7318186107955,8.593485530716645,3434.46529755163,1293.264192289384,7.315357647841225,3754.2277713061185
1343,1970,9,5,1,15.694818496704102,1,77.92936856854273,0.6166666348419895,629.4610076457449,74.0287141090748,0.569819907742653,416.31036552813913,78.3197914988731,0.4850693476003067,455.07052782350786
1343,1973,9,5,1,6.536242961883545,1,31.863925928594405,0.25846790948896636,139.3458226652931,30.379815784526045,0.24642937891842914,132.85558196442807,30.241343770286107,0.20977739885405472,145.22496871331225
1343,1976,6,5,1,0,1,0,0,0,0,0,0,0,0,0
1343,1977,9,5,1,21.204492568969727,1,109.98688676624495,0.8281210068084071,728.0546386994174,101.76161642150373,0.6562326050437001,355.2281999445269,107.69054780295914,0.5586296955885912,388.3013679985443
1343,1974,9,5,1,337.290771484375,1,1467.0949939824663,13.280030596482469,11804.739414634345,1235.3288869509945,10.135655561787864,5846.319553240967,1255.3312821108088,8.628157359988709,6390.635317338585
1343,1975,9,5,1,43.77030563354492,1,203.7036043098408,1.6938014301471118,1886.7994560401,178.58375339208402,1.3775627695288808,1104.8875288870456,187.03934095885094,1.1726748483410836,1207.7569827462148
1343,1977,6,5,1,0,1,0,0,0,0,0,0,0,0,0
1343,1975,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1343,1974,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1343,1971,9,5,1,202.70669555664062,1,973.7881092047921,7.977685371018982,7653.36865391212,825.2665263017174,5.830672848003415,3776.2759312487747,858.5478960810378,4.9634641331786735,4127.862343904176
1343,1973,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1971,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1976,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1970,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1975,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1975,10,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1972,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1977,6,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1974,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1976,6,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1971,10,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1974,10,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1977,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1343,1971,9,9,1,427.7718505859375,1,8512.839646392737,211.03545464154095,537084.1123502831,7195.483381869317,153.83422418001695,264307.2871456348,7485.663021465405,130.95412383398298,288915.3540925554
1343,1970,9,9,1,40.74895095825195,1,847.7590619814615,20.105387694815192,51740.75363824015,792.1052071159099,18.273047931262408,33658.325505635745,838.0196172944859,15.555257579188842,36792.05040708937
1343,1971,10,9,1,0,1,0,0,0,0,0,0,0,0,0
1343,1977,9,9,1,2.722538709640503,1,59.88058682393875,1.3432512233105993,5368.330700441616,56.03381279732483,1.0765700089086323,2649.132939694106,59.298507706853144,0.9164493987865586,2895.777825785972
1343,1977,6,9,1,0,1,0,0,0,0,0,0,0,0,0
