BmpSubmittedId,AgencyId,StateUniqueIdentifier,StateId,BmpId,GeographyId,LoadSourceId,UnitId,Amount,isValid,ErrorMessage,RowIndex,Cost,LrsegId,LoadSourceIdOriginal,TotalAmount,Capital
132,9,SU131,8,48,11907,20,1,0.578481962540838,True,,132,44.0340485774568,1973,10,0.578512132167816,41.9399422842108
133,9,SU132,8,137,11907,20,1,0.578508772287954,True,,133,5.31071070615029,1973,10,0.578512132167816,5.05616653738657
134,9,SU133,8,48,11906,20,1,14.8370592690412,True,,134,1129.39699231061,1972,10,14.8370714187622,1075.68679700548
135,9,SU134,8,137,11906,20,1,14.8370688379706,True,,135,136.204296460484,1972,10,14.8370714187622,129.675978247928
136,9,SU135,8,48,11910,20,1,2.96096443171114,True,,136,225.388620674384,1976,10,2.96099138259888,214.669921299058
137,9,SU136,8,137,11910,20,1,2.96098818852875,True,,137,27.1818724743158,1976,10,2.96099138259888,25.8790360900249
138,9,SU137,8,70,11908,20,1,32.8172716424677,True,,138,995.019666184584,1974,10,32.8172760009766,12020.6387103405
139,9,SU138,8,137,11908,20,1,32.817273916704,True,,139,301.26258457038,1974,10,32.8172760009766,286.822966520715
140,9,SU139,8,48,11904,20,1,1.41416025174541,True,,140,107.645882246968,1970,10,1.41418898105621,102.526618251542
141,9,SU140,8,137,11904,20,1,1.41418573221412,True,,141,12.9822254533009,1970,10,1.41418898105621,12.35998297587
142,9,SU141,8,70,11907,18,1,11.1123441989684,True,,142,336.926272721502,1973,8,15.6552305221558,4070.34065159423
143,9,SU142,8,142,11907,18,1,15.6552218957726,True,,143,143.714941780787,1973,8,15.6552305221558,136.826635785857
144,9,SU143,8,70,11910,18,1,80.1279109867931,True,,144,2429.47823666647,1976,8,80.1279678344727,29350.0532000392
145,9,SU144,8,142,11910,18,1,80.1279586813754,True,,145,735.574685148138,1976,8,80.1279678344727,700.318340535386
146,9,SU145,8,142,11908,18,1,888.074767948474,True,,146,8152.5266407859,1974,8,888.074768066406,7761.77326860548
147,9,SU146,8,142,11905,18,1,401.744778753227,True,,147,3688.0171915574,1971,8,401.744781494141,3511.24927435112
148,9,SU147,8,70,11904,18,1,38.2695695313439,True,,148,1160.3333365114,1970,8,38.2696495056152,14017.7609506465
149,9,SU148,8,142,11904,18,1,38.2696397132813,True,,149,351.31530424689,1970,8,38.2696495056152,334.476642334853
150,9,SU149,8,142,11909,18,1,154.721780658699,True,,150,1420.3459936642,1975,8,154.721786499023,1352.26832754402
151,9,SU150,8,70,11911,18,1,2.55687432859731,True,,151,77.5244288627743,1977,8,2.55689024925232,936.5575196702
152,9,SU151,8,142,11911,18,1,2.55688198437824,True,,152,23.4721773968907,1977,8,2.55689024925232,22.3471479582419
153,9,SU152,8,70,11906,18,1,401.508934751699,True,,153,12173.7507791407,1972,8,401.508941650391,147068.711141062
154,9,SU153,8,142,11906,18,1,401.508938173272,True,,154,3685.85217496144,1972,8,401.508941650391,3509.1880277363
155,9,SU154,8,67,11910,7,1,1.94630399653013,True,,155,886.307923443329,1976,18,1.94630408287048,9190.17472295952
156,9,SU155,8,67,11911,7,1,0.374251116561084,True,,156,170.426475286985,1977,18,0.374251216650009,1767.16132607798
157,9,SU156,8,67,11904,7,1,0.566093935188306,True,,157,257.787858970181,1970,18,0.566094040870667,2673.0162314126
158,9,SU157,8,67,11908,7,1,13.2957430159337,True,,158,6054.6155195165,1974,18,13.2957429885864,62780.6352994392
159,9,SU158,8,67,11909,7,1,1.94767095574558,True,,159,886.930409337535,1975,18,1.94767105579376,9196.62931281369
160,9,SU159,8,67,11907,7,1,0.248558958372016,True,,160,113.188779677115,1973,18,0.248559072613716,1173.66056919582
161,9,SU160,8,67,11905,7,1,6.85552975803057,True,,161,3121.87117468623,1971,18,6.85552978515625,32370.8508059748
162,9,SU161,8,67,11906,7,1,8.33505060525206,True,,162,3795.61538531817,1972,18,8.33505058288574,39356.9409113578
