"ScenarioId","LrsegId","AgencyId","LoadSourceId","SectorId","Amount","UnitId","NLoadEos","PLoadEos","SLoadEos","NLoadEor","PLoadEor","SLoadEor","NLoadEot","PLoadEot","SLoadEot"
1503,1977,9,18,1,0.37425121665000916,1,177.7062064232664,10.146578230735686,548.1807644662213,164.41660770159092,8.040510275542234,267.4651816701711,173.9960033451964,6.844627610820993,292.36726124425127
1503,1976,6,18,1,0,1,0,0,0,0,0,0,0,0,0
1503,1970,9,18,1,0.5660940408706665,1,258.9691804648862,15.442797117472825,933.1333385013205,246.00681072931422,14.269643810097861,617.1519387529827,260.2666054044124,12.14728850185942,674.6112558579521
1503,1974,9,18,1,13.295742988586426,1,5440.557400484564,350.17507632867245,22482.71375927076,4581.078761430164,267.2624836369204,11134.60657147558,4655.255402656878,227.51195037985258,12171.283035819588
1503,1975,9,18,1,1.9476710557937622,1,843.3659210029136,52.15100261234483,4040.607790279517,739.3656688891302,42.41422773278094,2366.132310623689,774.3731711865389,36.105866951567826,2586.428704771221
1503,1977,6,18,1,0,1,0,0,0,0,0,0,0,0,0
1503,1973,9,18,1,0.24855907261371613,1,111.95111764902998,6.607069177763501,210.37833229379825,106.73682642468287,6.2993350206086625,200.57964591255663,106.25031711029354,5.36242115665501,219.2544142404012
1503,1971,9,18,1,6.85552978515625,1,3049.4682995606704,188.15022351650546,12211.322369649133,2584.365209286389,137.5138713277355,6025.232134826583,2688.5875561692983,117.06113272732918,6586.20537678965
1503,1972,9,18,1,8.335050582885742,1,4403.015077795733,195.91238214467964,10518.624688490361,3913.5836192645156,151.76744602514893,4811.831409656394,3455.4431698803437,129.19474211075058,5259.832184606179
1503,1974,10,18,1,0,1,0,0,0,0,0,0,0,0,0
1503,1975,10,18,1,0,1,0,0,0,0,0,0,0,0,0
1503,1971,10,18,1,0,1,0,0,0,0,0,0,0,0,0
1503,1974,10,13,1,0,1,0,0,0,0,0,0,0,0,0
1503,1975,9,13,1,461.6761133271567,1,2936.8709025357316,18.432500541789626,3501.537419185622,2574.708635027776,14.991088119157476,2050.459053295011,2696.6159973094404,12.761430822214344,2241.3650029580654
1503,1977,6,13,1,0,1,0,0,0,0,0,0,0,0,0
1503,1972,9,13,1,2788.660995689896,1,21776.286020152427,110.0791275963695,12899.065176189835,19355.67213627451,85.27499830837613,5900.783496716174,17089.816288198366,72.59186145307959,6450.170072071798
1503,1970,9,13,1,162.31240072284763,1,1115.23644683608,6.530105793801328,1154.2303994328622,1059.4147187813205,6.034028875142688,763.380215223778,1120.8237355512713,5.136574573994628,834.4539704919428
1503,1977,9,13,1,233.12727524278756,1,1689.5476476725707,9.40676372961239,1424.534870074258,1563.196347340162,7.454254893382162,695.0507980536463,1654.272768932489,6.345567272830861,759.7628109335272
1503,1971,10,13,1,0,1,0,0,0,0,0,0,0,0,0
1503,1971,9,13,1,2067.7989586985673,1,13463.48351723326,82.29469015633114,13650.89295377257,11410.041023463385,60.14694652818644,6735.5357924689315,11870.185452440586,51.20115972809148,7362.641149625153
1503,1973,9,13,1,69.42422179883154,1,468.63319366545556,2.8026565697274983,263.1743164979467,446.80589974929956,2.672118636178646,250.91657796164296,444.7693464880357,2.2746885918685407,274.27791625561935
1503,1976,9,13,1,744.721956398782,1,4908.511484741142,29.347763377210573,4012.870807839263,4138.525246615984,21.35578301021176,1760.7198942132966,4368.544562390065,18.179490732948505,1924.6499678010969
1503,1975,10,13,1,0,1,0,0,0,0,0,0,0,0,0
1503,1976,6,13,1,0,1,0,0,0,0,0,0,0,0,0
1503,1974,9,13,1,3381.5395011191417,1,19722.35558277788,133.98544957835355,20627.112757900435,16606.692593224067,102.26108722800635,10215.616661043841,16875.587485148026,87.0515722469099,11166.731484300792
1503,1976,9,12,1,84.76974487304688,1,814.3210557639302,79.44983824156914,18991.01550933396,668.4199671792106,56.2848471800164,8112.248497047333,705.5707622905887,47.91347885606677,8867.531320541342
1503,1970,9,12,1,40.48659133911133,1,410.73472320808077,38.7340364855894,10888.645705625715,383.77072872097153,35.20394214805256,7083.267167655399,406.0160144415174,29.96798289895299,7742.74770845693
1503,1977,6,12,1,0,1,0,0,0,0,0,0,0,0,0
1503,1971,10,12,1,0,1,0,0,0,0,0,0,0,0,0
1503,1974,9,12,1,939.5205078125,1,7833.732372882602,885.291102514575,230663.5591032394,6649.945841168232,681.1831308196263,115167.55916596639,6757.6214941149665,579.8692751398887,125890.12015426015
1503,1975,10,12,1,0,1,0,0,0,0,0,0,0,0,0
1503,1976,6,12,1,0,1,0,0,0,0,0,0,0,0,0
1503,1975,9,12,1,163.68475341796875,1,1505.8945726364777,155.61823822589938,45871.23969788588,1291.8620202798588,123.84763999272371,26285.191600535243,1353.0291322325015,105.42750984446053,28732.448207055517
1503,1974,10,12,1,0,1,0,0,0,0,0,0,0,0,0
1503,1977,9,12,1,2.705009937286377,1,29.286954060877797,2.5959496008743814,1133.5374398478295,27.405538059874598,2.0805650026149065,559.3715323890877,29.002265395217176,1.7711180229846148,611.4512622591446
1503,1972,9,12,1,424.76812744140625,1,4733.395470622264,398.66358008530966,73407.7180160566,4189.735167468897,307.54782401730296,33441.24801520423,3699.2672640935243,261.8055640473375,36554.76213293374
1503,1971,9,12,1,425.0176696777344,1,4040.0365306159906,402.3402061614503,111551.7717446902,3414.843568739201,293.2857589091165,54896.32906307027,3552.5574683433065,249.66472705049196,60007.39715095037
1503,1973,9,12,1,16.562131881713867,1,165.48748293488111,15.889433179485653,2829.0827580443697,157.82305601565966,15.153526165660674,2698.0559416174565,157.10369429816294,12.8997091030749,2949.255755118156
1503,1976,6,1,1,0,1,0,0,0,0,0,0,0,0,0
1503,1971,9,1,1,293.0631554314364,1,730.0726847038118,165.21037166332604,2373.386239214468,618.7224333076902,120.74775871273403,1171.0609714483453,643.6742875722188,102.78868068161195,1280.0914378253397
1503,1975,10,1,1,0,1,0,0,0,0,0,0,0,0,0
1503,1974,10,1,1,0,1,0,0,0,0,0,0,0,0,0
1503,1970,9,1,1,39.368232355122274,1,103.49433697309507,22.436266391950944,341.21411541615265,98.31406085307611,20.731835522164943,225.67080627209273,104.01283934332918,17.64834431835112,246.68166211599268
1503,1972,9,1,1,657.9526684807963,1,1965.8229476978454,367.85129551545094,3857.220121816078,1747.3055055573645,284.96336487907087,1764.517081441476,1542.7586228519606,242.5801408719934,1928.8006883674227
