"ScenarioId","LrsegId","AgencyId","LoadSourceId","SectorId","Amount","UnitId","NLoadEos","PLoadEos","SLoadEos","NLoadEor","PLoadEor","SLoadEor","NLoadEot","PLoadEot","SLoadEot"
1450,1976,9,61,4,,,0,0,0,0,0,0,0,0,0
1450,1975,10,61,4,,,0,0,0,0,0,0,0,0,0
1450,1974,10,61,4,,,0,0,0,0,0,0,0,0,0
1450,1971,9,61,4,,,0,0,0,0,0,0,0,0,0
1450,1976,6,61,4,,,0,0,0,0,0,0,0,0,0
1450,1974,9,61,4,,,111.13341113631243,57.5522817340958,0,94.06484522254623,44.1543674299663,0,95.58793937557948,37.58719186875256,0
1450,1973,9,61,4,,,0,0,0,0,0,0,0,0,0
1450,1972,9,61,4,,,0,0,0,0,0,0,0,0,0
1450,1971,10,61,4,,,0,0,0,0,0,0,0,0,0
1450,1975,9,61,4,,,0,0,0,0,0,0,0,0,0
1450,1977,9,61,4,,,0,0,0,0,0,0,0,0,0
1450,1970,9,61,4,,,0,0,0,0,0,0,0,0,0
1450,1977,6,61,4,,,0,0,0,0,0,0,0,0,0
1450,1976,9,5,1,76.06427764892578,1,358.2443013555014,2.911524725817225,2292.802080723778,302.0473905836719,2.118658566046023,1006.0085236578342,318.8351905784196,1.8035458474783277,1099.6719461335986
1450,1971,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1450,1972,9,5,1,280.84033203125,1,1527.4495641262909,10.69481214915847,7166.859138649033,1357.6609409227874,8.284950179401378,3278.5386809807164,1198.727478884586,7.052711433589057,3583.783762268195
1450,1970,9,5,1,15.694818496704102,1,74.60439987640594,0.6020226037976049,610.6589411126955,70.87017245458514,0.5562883496086055,403.87513110379587,74.97816485038577,0.47355036767891295,441.47752327288623
1450,1973,9,5,1,6.536242961883545,1,30.02358945282692,0.2499702318466605,133.5462174976875,28.62519574050982,0.23832749335831152,127.32610210655749,28.494721331437866,0.20288052443886057,139.18067213588162
1450,1976,6,5,1,0,1,0,0,0,0,0,0,0,0,0
1450,1977,9,5,1,21.204492568969727,1,106.2416224526339,0.8132604452881547,711.7202186929485,98.2964383290568,0.6444565663746271,347.25840439950963,104.02347823259441,0.5486051328856977,379.58955257037115
1450,1974,9,5,1,337.290771484375,1,1352.2630396879624,12.698110880005895,11152.739667544553,1138.6376495963038,9.6915197017107,5523.415443609058,1157.0744241683624,8.250078796979238,6037.667541914217
1450,1975,9,5,1,43.77030563354492,1,187.86553100323462,1.6243669250720845,1790.9543751044532,164.69876305440417,1.3210919297895882,1048.7617788546506,172.4969237867927,1.1246030400055431,1146.405700610037
1450,1977,6,5,1,0,1,0,0,0,0,0,0,0,0,0
1450,1975,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1450,1974,10,5,1,0,1,0,0,0,0,0,0,0,0,0
1450,1971,9,5,1,202.70669555664062,1,909.1295926983317,7.660509678832099,7269.8299697868515,770.4696882537731,5.5988577775321,3587.0327408237667,801.5412097335585,4.766127424738813,3920.99985455813
1450,1973,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1450,1971,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1450,1976,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1450,1970,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1450,1975,9,40,3,0,1,0,0,0,0,0,0,0,0,0
1450,1975,10,40,3,0,1,0,0,0,0,0,0,0,0,0
1450,1972,9,40,3,0,1,0,0,0,0,0,0,0,0,0
